Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (MPH), Instant fuel economy (MPG), Fuel rate (gal/hr), Input voltage read by the scan tool (V), Engine Power (hp), Trip Distance (miles), Trip Fuel (gal), Trip Duration (min), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Accel X (ft/s²), Accel Y (ft/s²), Accel Z (ft/s²), Accel (Grav) X (ft/s²), Accel (Grav) Y (ft/s²), Accel (Grav) Z (ft/s²), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Intake air temperature (°F), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Distance traveled while MIL is activated (miles), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Torque (lb•ft), Altitude (ft), Bearing (deg), GPS Speed (MPH), Horz Accuracy (ft)
2273.668,41.60121,-93.30006,70.83632,63.95678,1.107565,14.2,15.18595,32.1802,0.8075194,38.37982,0,0,3,71.27717,-2.79699,-1.033032,0.3974402,-21.36306,5.257767,20.45451,4.189667,-1.270767,-1.509018,7.353573,40.67724,-11.71414,2.292122,46.99023,28.23529,190.4,14.17445,1925,39.2,15.29412,0.705,0.605,0,1.666742,-7.251887,-1.46E-15,41.4329,852.1942,90.71664,70.83632,15.22329
2274.667,41.6012,-93.29968,70.83632,59.09836,1.198617,14.2,16.43437,32.19531,0.8077839,38.39458,0,0,3,71.27717,0.282922,-0.5406473,-0.2944859,-24.6127,4.868813,20.96182,1.9897,-1.07373,-2.676971,7.325153,40.73423,-11.21169,2.183266,47.07974,32.15686,190.4,15.35565,1926,39.2,16.86275,0.605,0.605,0,1.803764,-6.671736,-1.46E-15,44.81578,853.2465,90.74805,70.73783,15.23116
2275.671,41.6012,-93.29931,70.83632,43.87885,1.614361,14.2,22.13469,32.21114,0.8081674,38.40859,0,0,3,71.27717,-1.161399,-0.5617312,0.5480695,-23.57057,4.986187,20.20307,5.907073,0.1158905,-1.472763,7.281371,40.38503,-11.50618,1.415321,45.88565,30.19608,190.4,20.67107,1931,39.2,14.5098,0.84,0.605,0,2.429405,-4.061057,-1.46E-15,60.20398,848.6791,90.55074,70.67598,15.24021
2276.666,41.6012,-93.29893,70.83632,87.53046,0.8092762,14.2,11.09608,32.23071,0.8083733,38.42342,0,0,3,71.27717,-0.01984938,-0.9372,-1.651896,-24.22865,5.031859,22.11199,-2.258408,1.487305,0.8616486,7.494553,40.80489,-10.36293,2.256966,46.90717,19.21569,190.4,10.33554,1925,39.2,13.72549,0.78,0.625,0,1.217856,-9.137378,-1.46E-15,30.2742,846.8219,90.45518,70.48576,15.24018
2277.669,41.6012,-93.29855,70.83632,41.74367,1.696936,14.1,23.26687,32.25977,0.8089448,38.44757,0,0,3,71.27717,-2.008309,-0.3413974,0.4371236,-21.98971,4.38753,20.01399,1.294891,-0.05802917,-1.309525,7.371966,40.34727,-10.01936,1.62701,44.57327,33.72549,190.4,20.96637,1931,39.2,13.72549,0.25,0.605,0,2.553668,-3.916019,-1.46E-15,63.2834,844.9851,90.07094,70.61694,15.27438
2278.667,41.6012,-93.29816,70.83632,80.62016,0.8786427,14.2,12.04717,32.27401,0.8091198,38.46202,0,0,3,71.27717,1.20655,0.05493854,0.6749793,-25.56888,4.195999,19.86666,0.6672516,-1.033859,-0.2090607,7.564487,40.46522,-11.44827,2.812752,46.02661,22.7451,190.4,11.22144,1923,39.2,14.5098,0.82,0.625,0,1.322243,-8.702264,-1.46E-15,32.90332,841.624,90.07094,70.69216,15.29931
2279.666,41.60119,-93.29779,70.83632,78.87977,0.898029,14.2,12.31297,32.29308,0.809369,38.47536,0,0,3,71.27717,1.562797,0.4622378,-0.1506309,-25.54432,3.871379,21.12389,-0.6885681,1.438766,0.9246368,7.648758,40.77366,-11.65942,2.738129,46.86462,23.52941,190.4,11.51674,1921,39.2,14.11765,0.115,0.605,0,1.351417,-8.557226,-1.46E-15,33.66431,839.402,90.07094,70.56463,15.28953
2280.67,41.60119,-93.2974,70.83632,83.2301,0.8510901,14.2,11.66939,32.308,0.8095394,38.49044,0,0,3,71.27717,1.901115,-0.7167279,-0.02033957,-26.12186,5.553904,20.74279,1.615295,-1.418396,-1.419754,7.793507,40.76937,-11.99113,2.843922,47.10114,18.82353,190.4,10.92614,1925,39.2,12.15686,0.015,0.665,0,1.28078,-8.847302,-1.46E-15,31.83842,838.3608,89.76305,70.50782,15.31615
2281.673,41.60119,-93.29703,70.21494,145.0551,0.4840569,14.2,6.636959,32.32523,0.8096551,38.50343,0,0,3,71.27717,0.8128045,1.373131,0.1203677,-25.23051,3.44068,20.49675,-2.383926,1.504379,1.945557,8.041135,40.62403,-11.08516,2.433617,46.46228,13.72549,190.4,6.201321,1895,39.2,12.15686,0,0,0,0.728443,-11.16791,-0.5159606,18.39475,834.2384,89.76317,70.0399,15.34667
2282.666,41.60119,-93.29665,69.59357,83.15512,0.8369126,14.2,11.475,32.35761,0.8099856,38.53214,0,0,3,71.27717,-1.391844,-0.4362721,-1.65487,-23.04313,4.954756,22.33643,2.445847,-0.6352081,-2.797989,8.003122,40.60723,-9.722382,3.988792,45.79666,29.41176,190.4,10.92614,1980,39.2,14.90196,0.88,0.055,0,1.259445,-8.847302,-0.4827151,30.43839,831.6106,89.68966,69.63086,15.35583
2283.673,41.6012,-93.29628,69.59357,66.71214,1.043192,14.2,14.30332,32.37252,0.8101847,38.54407,0,0,3,71.27717,0.307663,2.088172,-1.393794,-25.15979,2.397573,22.59327,2.55098,-0.9491882,-3.461365,7.45653,40.36637,-30.26506,-28.72721,43.81705,29.01961,190.4,12.99324,1931,39.2,15.68627,0.84,0.86,0,1.569869,-7.832038,-0.4827151,38.90351,829.6095,89.93733,69.78377,15.33778
2284.67,41.6012,-93.2959,69.59357,56.78904,1.225475,14.2,16.80263,32.3867,0.8104704,38.55778,0,0,3,71.27717,0.8659542,0.4937044,-1.12333,-25.45298,3.693599,21.82519,-1.428177,-0.1955719,0.1667328,7.409441,40.27119,-31.86403,-10.68484,60.00421,38.82353,190.4,15.65095,1920,39.2,17.2549,0.745,0.86,0,1.844182,-6.526698,-1.46E-15,45.96318,829.1863,89.8226,69.85942,15.32644
2285.673,41.6012,-93.29552,69.59357,45.18005,1.540361,14.1,21.12006,32.40219,0.8107829,38.57354,0,0,3,71.27717,-1.688069,0.9283351,1.637171,-22.8899,3.14307,19.65303,2.795044,1.438019,-0.4240112,6.778594,40.74987,-10.57921,1.297646,45.59592,45.4902,190.4,19.78517,1947,39.2,18.03922,0.055,0.84,0,2.318043,-4.49617,-1.46E-15,56.97223,825.2491,89.85198,69.89476,15.3019
2286.671,41.6012,-93.29515,70.21494,42.41884,1.655277,14.1,22.69569,32.42421,0.8113022,38.58789,0,0,3,71.27717,0.587486,-0.01691264,0.0643049,-25.27814,3.495684,21.40284,0.03749084,-1.785049,-0.3384552,6.179287,40.45036,-11.07751,0.8344154,46.04758,47.45098,190.4,20.96637,1922,39.2,21.96078,0.055,0.8,0,2.490978,-3.916019,0.4036298,62.0189,826.1051,89.78982,70.08661,15.29723
2287.672,41.60121,-93.29477,70.21494,34.56768,2.031231,14.2,27.85044,32.45528,0.8122272,38.61491,0,0,3,71.27717,1.245731,0.6819869,-0.3930018,-26.43862,2.338641,21.7525,0.128952,3.026764,0.07667542,5.60673,40.7475,-11.60797,1.345959,45.63049,76.86275,190.4,26.28179,1924,39.2,25.09804,0.215,0.76,0,3.05674,-1.30534,-1.46E-15,76.0258,829.0469,89.76218,70.42442,15.29769
2288.673,41.60121,-93.2944,70.21494,34.24428,2.050414,14.2,28.11345,32.47022,0.8126459,38.62758,0,0,3,71.27717,1.173773,0.9655588,1.323611,-25.83997,1.864234,20.10976,0.0940094,4.029572,-0.02536011,5.1096,40.62424,-11.5062,0.7699356,45.42554,84.31373,190.4,26.28179,1917,39.2,26.66667,0.095,0.745,0,3.085607,-1.30534,-1.46E-15,77.02401,830.9066,89.62728,70.59892,15.32223
2289.669,41.60121,-93.29401,70.83632,34.28822,2.065908,14.2,28.3259,32.48637,0.8131337,38.64198,0,0,3,71.27717,-0.3596227,-0.5392629,-0.3499292,-24.6289,3.34295,21.5207,1.055939,-0.7472076,-1.758301,4.65244,40.26814,-11.53252,0.8748169,45.97949,90.19608,190.4,26.57709,1916,39.2,27.05882,0.095,0.745,0,3.108924,-1.160302,0.5550886,77.64657,833.2584,89.31475,70.67052,15.35196
2290.666,41.60122,-93.29364,70.83632,35.92049,1.972031,14.2,27.03873,32.51566,0.8139698,38.6656,0,0,3,71.27717,-0.5505328,-0.7423838,0.6277667,-24.03123,3.780524,20.57827,-0.6332245,2.658752,2.970779,4.528658,40.57374,-11.40747,0.8033943,45.92953,63.13726,190.4,25.39589,1914,39.2,22.35294,0.665,0.725,0,2.967651,-1.740453,-1.46E-15,74.19566,834.8181,89.29237,70.663,15.35846
2291.665,41.60122,-93.29326,70.21494,35.624,1.971001,14.2,27.02461,32.52993,0.8143772,38.67996,0,0,3,71.27717,-1.486097,-1.113729,-0.2767732,-23.39672,4.151309,21.41266,2.849091,-1.711212,-2.716339,4.41047,40.34627,-11.49742,0.1650047,46.33371,67.45098,190.4,25.39589,1910,39.2,23.92157,0.075,0.725,0,2.966101,-1.740453,-0.6231342,74.31221,837.6094,89.27055,70.46812,15.39243
2292.67,41.60122,-93.29288,69.59357,34.57854,2.012623,14.2,27.5953,32.54796,0.8148731,38.69362,0,0,3,71.27717,-0.7611225,1.898678,0.4374899,-24.3141,1.400631,20.7752,2.63739,0.3141937,0.2285156,4.050397,40.37851,-11.9736,0.1112022,46.16309,70.58823,190.4,25.98649,1899,39.2,24.31373,0.645,0.725,0,3.028737,-1.450377,-1.111583,76.32103,843.2368,89.27055,69.89087,15.45984
2293.671,41.60123,-93.29251,69.59357,34.38807,2.023771,14.2,27.74815,32.56157,0.815307,38.70706,0,0,3,71.27717,0.7714694,0.1904039,1.331048,-25.70148,2.672101,19.42319,-1.534622,-1.006378,0.2069092,4.236514,40.55817,-11.6335,-0.2884674,46.15219,80.39216,190.4,26.28179,1894,39.2,25.4902,0.78,0.705,0,3.045513,-1.30534,-0.4884483,76.94637,847.4852,89.23895,69.32233,15.51711
2294.67,41.60123,-93.29214,68.97221,34.171,2.018443,14.2,27.67509,32.5775,0.8157551,38.71999,0,0,3,71.27717,0.2470618,0.4761633,-0.8105571,-24.6456,2.351409,21.62285,-1.647797,4.166763,0.6391144,4.637161,40.29593,-11.88634,0.1750412,45.69803,77.64706,190.4,26.28179,1886,39.2,23.92157,0.095,0.705,0,3.037495,-1.30534,-0.5478629,77.06931,852.2065,89.23895,68.69491,15.57068
2295.667,41.60123,-93.29179,68.97221,35.51301,1.942167,14.2,26.62927,32.59256,0.8161598,38.73537,0,0,3,71.27717,0.07797007,-0.1299358,0.5346211,-24.4526,2.746258,20.45402,1.038284,0.7339783,1.4263,4.887992,40.33849,-11.51402,-0.1140823,45.29968,69.01961,190.4,25.39589,1864,39.2,24.31373,0.725,0.705,0,2.92271,-1.740453,-0.5478629,75.03215,855.3561,89.36584,68.09048,15.53028
2296.67,41.60123,-93.29142,67.72946,34.68751,1.952561,14.2,26.77178,32.62653,0.8171521,38.76167,0,0,3,71.27717,0.1287858,-1.024028,-0.07035817,-24.72123,3.596851,20.90878,-1.710999,1.915588,0.8389435,4.996791,40.88605,-11.29286,0.0700798,46.27975,77.25491,190.4,25.98649,1842,39.2,25.09804,0.115,0.705,0,2.938351,-1.450377,-1.03265,76.33463,859.3447,89.26794,67.64642,15.51783
2297.671,41.60123,-93.29106,67.72946,34.89465,1.94097,14.2,26.61285,32.63948,0.8175225,38.77394,0,0,3,71.27717,-3.13359,-0.4529884,-0.4925541,-21.31837,3.336566,21.47454,1.668808,1.770752,0.6247711,5.171618,40.63201,-11.65076,-0.6092796,45.90851,76.86275,190.4,25.98649,1834,39.2,24.70588,0.745,0.705,0,2.920908,-1.450377,-0.583925,76.21249,862.9178,89.49491,67.34085,15.50011
2298.672,41.60124,-93.2907,67.10809,34.72533,1.93254,14.2,26.49727,32.6526,0.8179364,38.78835,0,0,3,71.27717,-0.1166697,0.7966921,0.1023875,-23.48021,1.83575,20.27084,-0.4047394,0.3021698,0.7266998,5.243141,40.82761,-11.50371,0.02157211,46.09363,79.21568,190.4,25.98649,1819,39.2,25.4902,0.605,0.705,0,2.908222,-1.450377,-0.6472709,76.50723,866.5694,89.38187,67.04253,15.47715
2299.667,41.60124,-93.29034,67.10809,34.6183,1.938515,14.2,26.57919,32.68515,0.8188588,38.81501,0,0,3,71.27717,0.8716578,-0.1064411,-2.021735,-25.01049,2.63183,22.88008,5.199753,-4.900787,-5.253952,5.216799,40.40825,-11.8466,1.53E-05,45.65503,81.96078,190.4,26.28179,1825,39.2,25.4902,0.76,0.705,0,2.917214,-1.30534,-1.55E-15,76.49147,869.8466,90,67.11585,15.48766
2300.67,41.60124,-93.28998,67.10809,33.74614,1.988615,14.2,27.26612,32.69956,0.8192803,38.82796,0,0,3,71.27717,1.290919,1.012303,0.5888914,-25.69706,1.393755,20.0081,3.888092,-3.326431,-3.623627,5.111166,40.67141,-11.76294,0.4514732,45.34943,93.33334,190.4,26.87239,1816,39.2,29.41176,0.525,0.685,0,2.992608,-1.015264,-1.55E-15,78.85724,872.0088,90,67.05267,15.47833
2301.669,41.60124,-93.28963,67.10809,33.18407,2.022298,14.2,27.72796,32.71308,0.8196803,38.84512,0,0,3,71.27717,1.353805,-0.2197818,-0.9804569,-25.53794,3.004579,21.73286,-3.690033,1.916214,1.948608,5.331017,40.81424,-11.87479,0.8686943,46.09689,96.47059,195.8,27.46299,1815,39.2,31.37255,0.78,0.645,0,3.043297,-0.7251887,-1.55E-15,80.23712,876.4756,90.19614,67.02969,15.47981
2302.671,41.60124,-93.28927,67.10809,32.84914,2.042918,14.2,28.01068,32.73474,0.820341,38.86028,0,0,3,71.27717,2.535742,0.8503432,-0.5925757,-26.62917,1.654041,21.29627,2.116668,-1.504486,-2.292847,5.340683,40.80583,-11.36189,0.378994,45.62192,94.5098,195.8,27.75829,1817,39.2,30.98039,0.745,0.645,0,3.074327,-0.580151,-1.55E-15,80.966,879.8277,90.19614,67.23,15.51274
2303.669,41.60124,-93.28891,67.10809,33.16581,2.023412,14.2,27.74323,32.74991,0.8208103,38.87329,0,0,3,71.27717,1.384446,0.3106193,-0.7250131,-25.94114,2.148092,21.77215,-0.9769287,4.368378,1.357468,5.029413,40.5146,-11.55585,0.2615814,45.31757,96.47059,195.8,27.46299,1814,39.2,30.98039,0.31,0.645,0,3.044973,-0.7251887,-1.55E-15,80.32556,882.7783,90.14635,67.49802,15.5265
2304.674,41.60124,-93.28855,67.10809,32.52127,2.063514,14.2,28.29306,32.76402,0.8212323,38.88691,0,0,3,71.27717,-1.767321,-2.529247,-0.5858046,-22.3546,5.229774,21.2781,1.962113,-1.253922,-1.059418,5.195986,40.8331,-11.67343,0.5240364,44.92557,100,195.8,28.05359,1834,39.2,45.88235,0.665,0.645,0,3.10532,-0.4351132,-1.55E-15,81.02419,885.9944,90.39093,67.74809,15.53947
2305.673,41.60124,-93.28819,67.72946,31.79509,2.130186,14.2,29.20722,32.77936,0.8217276,38.90193,0,0,3,71.27717,0.09382073,1.468798,0.4026765,-24.16137,0.2170683,20.38183,-1.090057,2.539948,1.098206,4.464673,40.70356,-11.66017,0.04294586,45.82101,100,195.8,28.6442,1831,39.2,45.88235,0.075,0.31,0,3.205654,-0.1450377,0.5590349,83.77914,888.0951,90.29727,68.36854,15.5393
2306.671,41.60124,-93.28781,68.97221,22.35774,3.084937,14.2,42.29791,32.81297,0.8229754,38.93202,0,0,3,71.27717,0.4358817,-0.089113,0.2765564,-24.75855,1.388353,20.60872,0.5822601,-0.8609009,1.381271,4.027272,40.49796,-11.15358,0.9678078,45.84698,95.29412,195.8,28.6442,2690,39.2,31.37255,0.745,0.665,0,4.64243,-0.1450377,1.231115,82.58491,889.6747,90.31204,69.43716,15.49393
2307.671,41.60123,-93.28744,70.21494,25.64554,2.7379,14.2,37.53966,32.83117,0.8236856,38.94393,0,0,3,71.27717,2.31489,-1.128833,-0.6754189,-26.80008,2.905867,21.45588,-2.726257,2.392044,3.240845,4.000103,40.9965,-11.06879,1.177567,45.41281,85.88235,195.8,25.10059,2716,39.2,28.62745,0.705,0.665,0,4.120185,-1.885491,2.207586,72.59298,891.2726,90.26865,70.39481,15.51111
2308.662,41.60123,-93.28706,70.83632,25.62482,2.764363,14.1,37.90249,32.84562,0.8242523,38.95934,0,0,3,71.27717,0.5518981,-1.632402,-2.015899,-24.5243,3.850261,22.82262,1.306686,-1.231201,-1.779312,4.299671,40.51881,-11.44301,1.186684,45.35971,73.72549,195.8,25.10059,2743,39.2,27.05882,0.135,0.685,0,4.160008,-1.885491,1.597116,72.57317,894.8477,90.11554,71.34338,15.54153
2309.667,41.60123,-93.28667,71.45769,28.25439,2.529082,14.1,34.67653,32.86691,0.8250021,38.9751,0,0,3,71.27717,-0.3404257,-2.017647,-0.302747,-23.7071,5.01467,20.81105,-0.5198059,-2.468216,-0.309906,4.871936,40.50223,-11.27464,1.746246,46.11743,57.64706,195.8,22.73818,2778,39.2,24.70588,0.075,0.685,0,3.805941,-3.045793,1.045594,65.55978,896.7781,90.11554,71.53212,15.49224
2310.67,41.60123,-93.28629,71.45769,34.09806,2.095652,14.2,28.73372,32.88314,0.825479,38.98989,0,0,3,71.27717,2.70049,0.8557799,-1.03738,-27.05889,2.430969,21.59093,-4.55899,3.559128,3.290817,5.1607,40.61072,-10.35904,1.28928,45.30167,43.13726,195.8,18.60396,2418,39.2,20,0.605,0.685,0,3.153685,-5.076321,0.4249488,62.41222,896.2981,90.2487,71.65047,15.42128
2311.677,41.60123,-93.28591,70.83632,33.51432,2.113614,14.2,28.97999,32.89915,0.8259951,39.00287,0,0,3,71.27717,0.2545517,-0.5041686,-1.615796,-24.38777,3.824233,22.32071,0.9047241,0.9216919,-2.414795,5.561449,40.83775,-10.4099,1.083519,46.1196,49.80392,195.8,21.55697,2270,39.2,20.78431,0.075,0.685,0,3.180715,-3.625943,-0.5599902,67.05119,896.1549,90.2487,71.38787,15.34097
2312.671,41.60123,-93.28553,70.83632,35.14061,2.015796,14.2,27.63881,32.93616,0.8270608,39.03237,0,0,3,71.27717,-3.082614,1.03736,2.050112,-20.96624,2.306228,18.43656,3.987946,-0.04103088,-1.65863,5.663787,40.94947,-10.68597,1.398117,45.54785,66.66666,195.8,25.69119,1954,39.2,22.7451,0.035,0.685,0,3.033512,-1.595415,-1.55E-15,74.28974,894.8369,90.22155,71.31522,15.28958
2313.671,41.60123,-93.28515,70.83632,35.20355,2.012192,14.2,27.58939,32.94957,0.827422,39.04363,0,0,3,71.27717,1.938042,-0.5664957,0.2889562,-26.36545,3.84093,20.3892,-2.397766,0.7281647,2.009018,5.617548,40.54489,-10.80011,1.666553,45.45367,83.52941,195.8,25.39589,1933,39.2,23.52941,0.76,0.705,0,3.028088,-1.740453,-1.55E-15,74.96255,895.1447,90.22155,71.40546,15.28973
2314.672,41.60123,-93.28476,71.45769,35.89816,1.990567,14.2,27.29288,32.96322,0.8278399,39.05871,0,0,3,71.27717,-2.958095,1.221319,1.606763,-21.04924,1.766013,19.01901,5.268967,-1.124054,-0.4763183,5.848116,40.69266,-11.10039,1.556633,46.50677,69.41177,195.8,25.39589,1945,39.2,23.92157,0.685,0.705,0,2.995545,-1.740453,0.6623564,73.69939,896.6959,90.38564,71.64634,15.29775
2315.669,41.60123,-93.28438,71.45769,35.26661,2.026214,14.2,27.78164,32.98112,0.8283479,39.07271,0,0,3,71.27717,-0.9025281,-1.058418,1.263943,-23.49985,4.206312,19.70018,-3.611221,2.643555,1.044678,5.417542,40.98657,-11.10106,0.9865723,45.35217,69.01961,195.8,25.69119,1946,39.2,24.31373,0.175,0.705,0,3.049189,-1.595415,0.6623564,74.98064,897.647,90.14024,71.82525,15.30234
2316.671,41.60123,-93.28399,72.07906,33.8703,2.12809,14.1,29.17848,33.01213,0.8292381,39.09691,0,0,3,71.27717,-1.188833,0.4160002,-0.898987,-22.97339,2.396591,21.89689,0.6218719,0.248291,-0.1408844,5.364157,40.854,-11.09451,1.365726,46.03198,90.58823,195.8,26.87239,1952,39.2,28.62745,0.76,0.725,0,3.2025,-1.015264,0.7479994,78.50855,898.308,90.14024,72.2083,15.30664
2317.67,41.60122,-93.2836,72.07906,33.88765,2.127001,14.1,29.16354,33.02718,0.8296463,39.10915,0,0,3,71.27717,0.1118718,-0.5992962,-1.913209,-24.23946,3.058109,23.43061,-1.049255,2.427505,0.4120331,5.227715,41.11179,-10.72449,0.9651146,46.0759,90.19608,195.8,26.87239,1956,39.2,27.84314,0.235,0.705,0,3.200861,-1.015264,0.7479994,78.30789,897.6669,90.1623,72.55456,15.31732
2318.67,41.60122,-93.28321,72.70043,34.48889,2.107938,14.2,28.90217,33.04189,0.8300976,39.12772,0,0,3,71.27717,-2.337963,-0.9658327,2.185211,-21.57423,3.657748,19.18353,3.120697,0.8007813,1.800323,5.138309,41.0648,-11.69824,0.835186,46.49564,86.27451,195.8,26.57709,1968,39.2,26.66667,0.745,0.705,0,3.172173,-1.160302,0.6256284,77.13286,898.7296,90.1623,72.71896,15.33533
2319.671,41.60122,-93.28282,72.70043,36.29498,2.003044,14.2,27.46396,33.06664,0.8307897,39.14318,0,0,3,71.27717,1.845526,-1.345928,-1.535365,-25.9377,4.564818,22.12525,-4.315292,0.1510162,3.015945,5.370581,40.97001,-11.33487,1.478783,46.43512,60.39216,195.8,25.10059,1979,39.2,23.13725,0.78,0.705,0,3.014321,-1.885491,0.6256284,72.88722,899.077,90.1623,72.86614,15.34467
2320.67,41.60122,-93.28242,72.70043,35.67355,2.037937,14.2,27.94238,33.08293,0.8312314,39.15788,0,0,3,71.27717,-0.5586925,0.4868039,-0.2939916,-23.45614,3.047305,21.17103,0.1658478,0.08906555,-0.01451111,5.773953,41.04075,-10.75462,1.378471,46.23669,60,195.8,25.39589,1979,39.2,22.7451,0.725,0.705,0,3.066831,-1.740453,-1.55E-15,74.15691,898.1208,90,72.79549,15.33943
2321.671,41.60122,-93.28204,72.70043,38.8345,1.872058,14.2,25.668,33.1007,0.8316717,39.16908,0,0,3,71.27717,-0.7358786,0.270053,-0.285892,-23.18014,3.764809,21.02321,2.017181,0.2453003,-0.9714355,6.095305,40.60758,-11.80943,1.524014,47.21326,44.70588,195.8,23.32878,1974,39.2,18.82353,0.41,0.685,0,2.817205,-2.755717,-1.55E-15,68.29343,897.8738,90.06059,72.4548,15.36224
2322.671,41.60122,-93.28165,72.07906,67.92826,1.061106,14.2,14.54894,33.13282,0.8322734,39.19535,0,0,3,71.27717,-0.09398229,0.6098499,0.3913471,-23.69777,3.415142,20.3337,1.280945,0.1191101,0.1856384,6.596678,41.03748,-11.44849,2.024738,46.16449,33.33333,195.8,12.99324,2050,39.2,17.64706,0.135,0.685,0,1.596826,-7.832038,-0.5001275,37.27447,899.3961,90.06059,72.11416,15.36715
2323.672,41.60122,-93.28126,72.07906,37.16907,1.939221,14.1,26.58888,33.14654,0.8326454,39.20869,0,0,3,71.27717,-0.3785894,0.3994119,-0.03938784,-23.78273,3.53841,20.78061,0.04003906,0.00189209,0.5727081,6.66559,40.90221,-11.46312,1.393559,46.33914,45.4902,195.8,23.32878,2036,39.2,24.70588,0.45,0.685,0,2.918277,-2.755717,-0.5001275,68.58929,898.1715,90.06059,71.89036,15.39174
2324.671,41.60122,-93.28088,72.07906,31.45263,2.29167,14.1,31.42134,33.16223,0.8331649,39.22203,0,0,3,71.27717,0.1358398,-0.2397049,0.1292455,-24.16874,4.276049,20.55175,3.571793,-2.932144,-2.64711,6.923046,40.88807,-10.76175,1.486423,46.32056,37.64706,195.8,27.75829,1958,39.2,16.86275,0.075,0.705,0,3.448666,-0.580151,-1.55E-15,84.28419,895.6909,90.06059,71.65088,15.33909
2325.672,41.60122,-93.28049,71.45769,139.5351,0.5121125,14.1,7.021632,33.19699,0.8336294,39.24905,0,0,3,71.27717,1.202557,0.6789357,0.9691468,-25.00951,3.641542,19.65794,0.9808196,-2.377045,-0.7693634,7.323862,40.75437,-11.14211,1.863392,46.81741,31.76471,195.8,6.496622,1959,39.2,17.64706,0.76,0.705,0,0.770663,-11.02287,-0.4689823,18.82512,895.8245,90.35468,71.18601,15.24429
2326.67,41.60121,-93.28011,70.83632,37.28122,1.900054,14.1,26.05185,33.21064,0.8340253,39.26343,0,0,3,71.27717,-0.2457352,1.825777,1.472789,-23.69237,2.127466,19.4281,0.975418,0.8744659,-0.2102203,7.232971,40.89201,-11.50775,1.734669,45.8866,41.17647,195.8,23.91938,2010,39.2,21.96078,0.075,0.705,0,2.859335,-2.465641,-1.125916,68.07327,891.5995,90.23981,70.95307,15.18749
2327.668,41.60121,-93.27973,70.83632,31.99084,2.214269,14.1,30.36008,33.22716,0.8345521,39.27502,0,0,3,71.27717,-1.185591,-0.2236336,0.1969342,-22.83342,3.886603,20.69712,-0.3970337,1.094589,0.8938446,7.242882,41.2711,-11.69881,2.169777,46.67935,46.66667,195.8,27.16769,1946,39.2,22.35294,0.075,0.725,0,3.332187,-0.8702264,-0.6569331,81.93967,891.3817,90.33529,71.10029,15.18333
2328.67,41.60121,-93.27934,71.45769,35.65835,2.003954,14.2,27.47643,33.24157,0.8349146,39.2897,0,0,3,71.27717,4.400235,0.2960342,-1.806698,-28.26848,4.017728,22.59327,-2.486481,1.375443,-1.247086,7.30972,40.70783,-10.81529,1.796917,46.05557,32.15686,195.8,25.39589,1930,39.2,11.76471,0.115,0.725,0,3.015691,-1.740453,0.6273019,74.77168,892.5373,90.33529,71.14302,15.18662
2329.666,41.60121,-93.27897,70.83632,87.57581,0.8088571,14.2,11.09033,33.26112,0.8351459,39.30442,0,0,3,71.27717,0.5490398,-0.5830463,-0.6511422,-24.74677,4.576605,21.32279,1.553146,0.8038177,-0.4297638,7.378839,40.74643,-10.90382,2.515949,46.25812,36.47059,195.8,10.33554,1931,39.2,19.60784,0.82,0.725,0,1.217225,-9.137378,0.16846,30.16451,890.6284,90.7412,70.9017,15.19329
2330.665,41.6012,-93.27858,70.83632,35.06001,2.02043,14.1,27.70235,33.29004,0.8359697,39.32827,0,0,3,71.27717,1.079946,-0.1022261,-0.664292,-25.14898,3.966162,21.42395,0.4062653,2.554459,-0.5137634,7.289326,40.99843,-12.10696,1.765602,45.77145,40.39216,195.8,25.39589,1928,39.2,19.60784,0.075,0.745,0,3.040486,-1.740453,-1.46E-15,75.46465,890.1204,90.21584,71.16332,15.20252
2331.667,41.6012,-93.2782,70.83632,35.2682,2.008504,14.1,27.53882,33.30373,0.8363574,39.34195,0,0,3,71.27717,-1.697858,0.9522006,1.727917,-22.44643,2.823361,19.37654,0.6726227,-0.4100189,0.820694,7.023437,40.79069,-11.42667,2.627991,45.58716,40.78431,195.8,25.69119,1931,39.2,21.17647,0.075,0.745,0,3.022538,-1.595415,-1.46E-15,74.90265,889.0422,90.14355,71.21642,15.1887
2332.667,41.6012,-93.27782,71.45769,34.72404,2.057874,14.1,28.21573,33.32254,0.8369293,39.35703,0,0,3,71.27717,-1.392131,-0.7042724,-0.2189569,-22.99794,4.873232,21.00995,4.286362,0.3109436,-2.99733,7.15541,40.76042,-11.24277,2.133312,46.48801,41.56863,195.8,26.28179,1926,39.2,19.21569,0.075,0.76,0,3.096833,-1.30534,0.4806686,76.94301,886.7108,90.14355,71.44673,15.19949
